"gutenberg_id","text"
"x42671","former lover. When first he came in, he had spoken to her but little;"
"x42671","but every five minutes seemed to be giving her more of his attention. He"
"x42671","found her as handsome as she had been last year; as good natured, and as"
"x42671","unaffected, though not quite so chatty. Jane was anxious that no"
"x42671","difference should be perceived in her at all, and was really persuaded"
"x42671","that she talked as much as ever. But her mind was so busily engaged,"
"x42671","that she did not always know when she was silent."
"x42671",""
"x42671","When the gentlemen rose to go away, Mrs. Bennet was mindful of her"
"x42671","intended civility, and they were invited and engaged to dine at"
"x42671","Longbourn in a few days time."
"x42671",""
"x42671","""You are quite a visit in my debt, Mr. Bingley,"" she added, ""for when"
"x42671","you went to town last winter, you promised to take a family dinner with"
"x42671","us, as soon as you returned. I have not forgot, you see; and I assure"
"x42671","you, I was very much disappointed that you did not come back and keep"
"x42671","your engagement."""
"x42671",""
"x42671","Bingley looked a little silly at this reflection, and said something of"
"x42671","his concern, at having been prevented by business. They then went away."
"x42671",""
"x42671","Mrs. Bennet had been strongly inclined to ask them to stay and dine"
"x42671","there, that day; but, though she always kept a very good table, she did"
"x42671","not think any thing less than two courses, could be good enough for a"
"x42671","man, on whom she had such anxious designs, or satisfy the appetite and"
"x42671","pride of one who had ten thousand a-year."
"x42671",""
"x42671",""
"x42671",""
"x42671",""
"x42671","CHAPTER XII."
"x42671",""
"x42671",""
"x42671","As soon as they were gone, Elizabeth walked out to recover her spirits;"
"x42671","or in other words, to dwell without interruption on those subjects that"
"x42671","must deaden them more. Mr. Darcy's behaviour astonished and vexed her."
"x42671",""
"x42671","""Why, if he came only to be silent, grave, and indifferent,"" said she,"
"x42671","""did he come at all?"""
"x42671",""
"x42671","She could settle it in no way that gave her pleasure."
"x42671",""
"x42671","""He could be still amiable, still pleasing, to my uncle and aunt, when"
"x42671","he was in town; and why not to me? If he fears me, why come hither? If"
"x42671","he no longer cares for me, why silent? Teazing, teazing, man! I will"
"x42671","think no more about him."""
"x42671",""
"x42671","Her resolution was for a short time involuntarily kept by the approach"
"x42671","of her sister, who joined her with a cheerful look, which shewed her"
"x42671","better satisfied with their visitors, than Elizabeth."
"x42671",""
"x42671","""Now,"" said she, ""that this first meeting is over, I feel perfectly"
"x42671","easy. I know my own strength, and I shall never be embarrassed again by"
"x42671","his coming. I am glad he dines here on Tuesday. It will then be publicly"
"x42671","seen, that on both sides, we meet only as common and indifferent"
"x42671","acquaintance."""
"x42671",""
"x42671","""Yes, very indifferent indeed,"" said Elizabeth, laughingly. ""Oh, Jane,"
"x42671","take care."""
"x42671",""
"x42671","""My dear Lizzy, you cannot think me so weak, as to be in danger now."""
"x42671",""
"x42671","""I think you are in very great danger of making him as much in love with"
"x42671","you as ever."""
"x42671",""
"x42671","       *       *       *       *       *"
"x42671",""
"x42671","They did not see the gentlemen again till Tuesday; and Mrs. Bennet, in"
"x42671","the meanwhile, was giving way to all the happy schemes, which the good"
"x42671","humour, and common politeness of Bingley, in half an hour's visit, had"
"x42671","revived."
"x42671",""
"x42671","On Tuesday there was a large party assembled at Longbourn; and the two,"
"x42671","who were most anxiously expected, to the credit of their punctuality as"
"x42671","sportsmen, were in very good time. When they repaired to the"
"x42671","dining-room, Elizabeth eagerly watched to see whether Bingley would take"
"x42671","the place, which, in all their former parties, had belonged to him, by"
"x42671","her sister. Her prudent mother, occupied by the same ideas, forbore to"
"x42671","invite him to sit by herself. On entering the room, he seemed to"
"x42671","hesitate; but Jane happened to look round, and happened to smile: it was"
"x42671","decided. He placed himself by her."
"x42671",""
"x42671","Elizabeth, with a triumphant sensation, looked towards his friend. He"
"x42671","bore it with noble indifference, and she would have imagined that"
"x42671","Bingley had received his sanction to be happy, had she not seen his eyes"
"x42671","likewise turned towards Mr. Darcy, with an expression of half-laughing"
"x42671","alarm."
"x42671",""
"x42671","His behaviour to her sister was such, during dinner time, as shewed an"
"x42671","admiration of her, which, though more guarded than formerly, persuaded"
"x42671","Elizabeth, that if left wholly to himself, Jane's happiness, and his"
"x42671","own, would be speedily secured. Though she dared not depend upon the"
"x42671","consequence, she yet received pleasure from observing his behaviour. It"
"x42671","gave her all the animation that her spirits could boast; for she was in"
"x42671","no cheerful humour. Mr. Darcy was almost as far from her, as the table"
"x42671","could divide them. He was on one side of her mother. She knew how little"
"x42671","such a situation would give pleasure to either, or make either appear to"
"x42671","advantage. She was not near enough to hear any of their discourse, but"
"x42671","she could see how seldom they spoke to each other, and how formal and"
"x42671","cold was their manner, whenever they did. Her mother's ungraciousness,"
"x42671","made the sense of what they owed him more painful to Elizabeth's mind;"
"x42671","and she would, at times, have given any thing to be privileged to tell"
"x42671","him, that his kindness was neither unknown nor unfelt by the whole of"
"x42671","the family."
"x42671",""
"x42671","She was in hopes that the evening would afford some opportunity of"
"x42671","bringing them together; that the whole of the visit would not pass away"
"x42671","without enabling them to enter into something more of conversation, than"
"x42671","the mere ceremonious salutation attending his entrance. Anxious and"
"x42671","uneasy, the period which passed in the drawing-room, before the"
"x42671","gentlemen came, was wearisome and dull to a degree, that almost made her"
"x42671","uncivil. She looked forward to their entrance, as the point on which all"
"x42671","her chance of pleasure for the evening must depend."
"x42671",""
"x42671","""If he does not come to me, _then_,"" said she, ""I shall give him up for"
"x42671","ever."""
"x42671",""
"x42671","The gentlemen came; and she thought he looked as if he would have"
"x42671","answered her hopes; but, alas! the ladies had crowded round the table,"
"x42671","where Miss Bennet was making tea, and Elizabeth pouring out the coffee,"
"x42671","in so close a confederacy, that there was not a single vacancy near her,"
"x42671","which would admit of a chair. And on the gentlemen's approaching, one of"
